x,y,Party
-82.34068109,28.50244236,DEM
-82.54393873,28.47759791,DEM
-82.60321357,28.67907756,REP
-82.51940191,28.53532823,DEM
-82.58455095,28.46531029,REP
-82.5159259,28.46448779,REP
-82.53851815,28.46693252,REP
-82.42803535,28.43886431,REP
-82.5920299,28.46256499,REP
-82.52867503,28.47685597,REP
-82.31469977,28.60286432,DEM
-82.56825407,28.50694183,REP
-82.58783432,28.47474478,DEM
-82.44311038,28.6850875,REP
-82.51974877,28.45773687,REP
-82.58416073,28.46879572,REP
-82.49706506,28.46727558,REP
-82.30650319,28.47295916,DEM
-82.41733097,28.53997169,REP
-82.60725863,28.5144246,DEM
-82.52195504,28.47264334,REP
-82.49470572,28.54374412,DEM
-82.50146615,28.51847488,REP
-82.52293957,28.47494427,REP
-82.59294799,28.46369946,REP
-82.54978743,28.46698866,REP
-82.52693333,28.53831854,REP
-82.65758291,28.6642032,DEM
-82.50535735,28.66045068,REP
-82.63053429,28.45224801,DEM
-82.11556452,28.49257426,REP
-82.3343172,28.52659113,DEM
-82.44101429,28.5462578,REP
-82.41276793,28.54189882,REP
-82.5234897,28.46063385,REP
-82.57586195,28.47039524,REP
-82.41432552,28.48728701,REP
-82.60678366,28.43822986,DEM
-82.60370749,28.44539899,REP
-82.41197215,28.56062014,DEM
-82.27045774,28.47358366,DEM
-82.56868875,28.50920273,DEM
-82.52593406,28.45790169,REP
-82.61270505,28.4769493,DEM
-82.55174565,28.51600773,REP
-82.60885127,28.50630336,DEM
-82.50368373,28.51309564,REP
-82.50801332,28.49767728,DEM
-82.28126034,28.61952789,REP
-82.57820662,28.49395417,REP
-82.60840912,28.46211666,DEM
-82.60489763,28.47374047,REP
-82.43617651,28.61230619,REP
-82.23608905,28.52561053,REP
-82.58089312,28.5081584,DEM
-82.47627447,28.43935839,DEM
-82.08419564,28.49247756,REP
-82.47465532,28.53104852,DEM
-82.57226999,28.520215,REP
-82.59153602,28.46411713,REP
-82.50836219,28.51519684,REP
-82.35598583,28.64883197,REP
-82.31568533,28.5352078,DEM
-82.22029022,28.47970218,DEM
-82.50528297,28.51505559,REP
-82.46614417,28.63718934,DEM
-82.25337373,28.45305331,REP
-82.58090192,28.47702881,DEM
-82.49864654,28.44841072,REP
-82.23735758,28.50650113,REP
-82.60360883,28.43919009,DEM
-82.49814695,28.52178191,REP
-82.48970536,28.54599942,REP
-82.51639985,28.57103756,REP
-82.60563823,28.49433087,REP
-82.55358939,28.46582762,REP
-82.07279958,28.4937996,DEM
-82.59721629,28.50586119,DEM
-82.44792063,28.56634869,REP
-82.34730426,28.52213965,REP
-82.57039168,28.44731591,REP
-82.55671266,28.56895824,DEM
-82.4828789,28.67560589,REP
-82.32190359,28.56966263,REP
-82.56159514,28.4372685,REP
-82.55814151,28.44797381,REP
-82.37269567,28.51853322,DEM
-82.46259355,28.52539181,DEM
-82.45736721,28.53883854,DEM
-82.58280947,28.43925632,REP
-82.13734742,28.48367477,DEM
-82.0948381,28.50644508,DEM
-82.52463,28.54709488,REP
-82.59409482,28.46115864,REP
-82.50858482,28.5200001,REP
-82.52175376,28.60642936,DEM
-82.07428867,28.4940777,DEM
-82.34979107,28.60525327,REP
-82.37392114,28.46926758,REP
-82.21076854,28.5740359,REP
-82.49252779,28.47613569,REP
-82.52492556,28.4937496,DEM
-82.54452408,28.47808934,REP
-82.61009899,28.47785963,DEM
-82.38871609,28.56905382,DEM
-82.46429054,28.53765354,DEM
-82.60642597,28.48675162,REP
-82.54530202,28.48552722,REP
-82.54181997,28.54229189,REP
-82.53157494,28.43476126,DEM
-82.41094725,28.50159043,REP
-82.60050063,28.51691565,REP
-82.5095804,28.55832989,REP
-82.43571564,28.55481497,REP
-82.53616946,28.46423749,REP
-82.56982295,28.50173512,REP
-82.5380474,28.43692915,REP
-82.59593576,28.43976155,REP
-82.6186287,28.61901678,REP
-82.49383436,28.54879302,DEM
-82.38263808,28.44168869,REP
-82.52245994,28.67335777,REP
-82.50732997,28.469611,DEM
-82.53326439,28.5031457,REP
-82.56858353,28.53211399,DEM
-82.49525035,28.48620037,REP
-82.53790102,28.64565642,DEM
-82.51541022,28.47444973,DEM
-82.57342079,28.49892891,DEM
-82.25708167,28.56465847,DEM
-82.50499881,28.46123308,REP
-82.26624457,28.63648496,REP
-82.32218586,28.50503953,DEM
-82.62253132,28.45676232,REP
-82.49302215,28.45228764,DEM
-82.51675715,28.47550974,DEM
-82.60098781,28.44298695,DEM
-82.46304134,28.50301338,REP
-82.6127207,28.68090824,REP
-82.45242361,28.45052591,REP
-82.4834344,28.44856691,DEM
-82.60649021,28.53626166,REP
-82.46743852,28.53409179,REP
-82.58706875,28.4787833,REP
-82.65495356,28.56032655,REP
-82.55351397,28.43951986,REP
-82.61072583,28.45834901,DEM
-82.54742018,28.52809468,REP
-82.5559521,28.55658632,REP
-82.5269399,28.43713456,DEM
-82.53498017,28.49163646,DEM
-82.52431555,28.65396001,REP
-82.50217278,28.59318334,DEM
-82.14581189,28.51988809,DEM
-82.52737961,28.53702683,REP
-82.41804012,28.58593728,REP
-82.45698852,28.45645127,REP
-82.52609814,28.43537656,REP
-82.55973753,28.49918225,REP
-82.53651844,28.446915,REP
-82.50663884,28.49784625,REP
-82.43410365,28.52019696,REP
-82.59776882,28.44625356,DEM
-82.60175713,28.47884637,DEM
-82.57687304,28.68228146,DEM
-82.49421643,28.54265257,DEM
-82.56085291,28.44367812,REP
-82.08771907,28.51142723,DEM
-82.4948633,28.59494096,REP
-82.53490597,28.56251726,REP
-82.56344584,28.51206247,REP
-82.50100681,28.50441281,DEM
-82.61549059,28.50256596,REP
-82.52470447,28.49502716,DEM
-82.49225219,28.52295179,DEM
-82.43708785,28.44762505,REP
-82.48924225,28.45326272,REP
-82.29945869,28.52773933,REP
-82.50515165,28.4594048,REP
-82.37394667,28.55773465,REP
-82.53780723,28.45766444,DEM
-82.56651274,28.45398312,REP
-82.66322296,28.53372663,DEM
-82.46678322,28.54361778,REP
-82.54139715,28.49285607,REP
-82.57257384,28.47827221,DEM
-82.52715737,28.49176432,REP
-82.62830128,28.43525926,DEM
-82.55423161,28.45410966,DEM
-82.45395612,28.59025398,REP
-82.33136262,28.52817121,REP
-82.56754254,28.5182877,REP
-82.54281629,28.54313578,REP
-82.5565132,28.52469152,DEM
-82.58795944,28.43407654,DEM
-82.50976797,28.48297493,REP
-82.50383516,28.51619364,REP
-82.15783594,28.50096219,REP
-82.52993576,28.47929925,REP
-82.51449513,28.673185,REP
-82.14442627,28.53075858,REP
-82.61703889,28.46312742,REP
-82.50072566,28.48469874,REP
-82.56598933,28.47041354,REP
-82.60115541,28.48774364,REP
-82.42032239,28.60547249,REP
-82.5486224,28.5614787,REP
-82.54881238,28.52244068,REP
-82.64044965,28.60427948,REP
-82.58495894,28.4727747,REP
-82.56063974,28.46956446,REP
-82.29993128,28.53171781,DEM
-82.53877284,28.45617352,REP
-82.55461076,28.4888537,REP
-82.43226217,28.58518572,REP
-82.46784077,28.4390089,REP
-82.49639104,28.53924006,REP
-82.5610424,28.51367021,DEM
-82.49482777,28.54964075,REP
-82.47521698,28.53253783,REP
-82.45667274,28.60100884,REP
-82.52868118,28.47391015,DEM
-82.34223943,28.53636151,REP
-82.39403641,28.5388549,DEM
-82.44180243,28.55284767,DEM
-82.66850887,28.48258833,REP
-82.49582773,28.5262453,DEM
-82.56619359,28.49963688,REP
-82.49622668,28.68165176,REP
-82.57921961,28.44636137,DEM
-82.52727154,28.48772771,DEM
-82.58592801,28.45353687,DEM
-82.49097173,28.54557951,DEM
-82.52178019,28.53516215,REP
-82.57916926,28.43726128,REP
-82.59514259,28.44974378,DEM
-82.49400922,28.46974074,DEM
-82.34338783,28.59549416,REP
-82.56394664,28.49969026,DEM
-82.53110961,28.53971702,REP
-82.49832844,28.55531524,DEM
-82.48355567,28.54826536,REP
-82.59846101,28.47147643,REP
-82.59556598,28.48231968,REP
-82.44445818,28.53395665,REP
-82.35204467,28.51354172,REP
-82.44912942,28.48200664,DEM
-82.61489433,28.51429901,DEM
-82.53793883,28.58256735,REP
-82.13511824,28.51875947,REP
-82.5534498,28.48237535,DEM
-82.5655209,28.45474131,REP
-82.60864447,28.48160003,DEM
-82.58137295,28.50780823,DEM
-82.41281054,28.47321414,DEM
-82.49832185,28.61636338,REP
-82.5168304,28.48067987,DEM
-82.47688622,28.51102122,DEM
-82.43345426,28.48748235,REP
-82.50174938,28.52573793,REP
-82.55238516,28.46718276,REP
-82.50901452,28.4639866,DEM
-82.47703672,28.499341,REP
-82.53913815,28.48662589,REP
-82.48411133,28.54512125,DEM
-82.59696773,28.44358215,REP
-82.50899225,28.47396041,DEM
-82.54977729,28.51948604,REP
-82.46555401,28.44899868,REP
-82.55961115,28.54044232,REP
-82.52316214,28.4365377,REP
-82.46476048,28.58478239,REP
-82.08531227,28.50911171,REP
-82.52892198,28.44312681,DEM
-82.4628075,28.53106673,REP
-82.59631549,28.47475066,REP
-82.46506009,28.5259274,REP
-82.54363338,28.45992891,REP
-82.53738312,28.6145325,DEM
-82.38359124,28.4697454,REP
-82.51860684,28.59981518,REP
-82.47620455,28.44343051,REP
-82.54188313,28.58690323,REP
-82.53891345,28.49282546,DEM
-82.50099256,28.50113709,REP
-82.56500525,28.50175648,DEM
-82.54615584,28.50237971,REP
-82.42847796,28.48902295,REP
-82.48605318,28.45252763,REP
-82.60063093,28.6422558,REP
-82.45166367,28.45152082,DEM
-82.45877049,28.57060846,REP
-82.6770417,28.6555566,REP
-82.58995606,28.46835662,REP
-82.54586042,28.48608899,DEM
-82.52878589,28.48598674,DEM
-82.56786251,28.50035819,REP
-82.50420129,28.64093727,REP
-82.37451079,28.66570265,DEM
-82.53053368,28.45488391,REP
-82.51062496,28.57155456,REP
-82.24288952,28.59225627,REP
-82.56908335,28.46049717,REP
-82.43716192,28.51958633,DEM
-82.34018184,28.44168105,REP
-82.4639429,28.52127506,REP
-82.38619104,28.52812821,REP
-82.60434165,28.60498863,DEM
-82.50363024,28.52670029,DEM
-82.52433457,28.46487065,DEM
-82.47945222,28.55341189,REP
-82.61590403,28.52218601,REP
-82.62541633,28.57797573,REP
-82.50000658,28.52792413,DEM
-82.49512984,28.56168561,DEM
-82.57600103,28.51167268,REP
-82.50695518,28.46400721,REP
-82.52525389,28.53496549,REP
-82.58058785,28.46001476,REP
-82.51490722,28.47348728,REP
-82.55017048,28.63420274,REP
-82.4841648,28.5005565,REP
-82.49896222,28.63009819,REP
-82.55471381,28.47531267,REP
-82.60212543,28.50889586,DEM
-82.57782369,28.4341974,DEM
-82.55828055,28.48479864,REP
-82.62531607,28.67968781,REP
-82.55243155,28.44954444,REP
-82.52884108,28.44924044,DEM
-82.48461704,28.54105224,DEM
-82.61070563,28.51182598,DEM
-82.54887848,28.49396148,REP
-82.5705456,28.52007816,DEM
-82.52037265,28.53841438,REP
-82.55435033,28.62258997,REP
-82.47430231,28.51345961,REP
-82.52118557,28.50719667,DEM
-82.48875539,28.47777839,DEM
-82.48549438,28.51549761,REP
-82.67990223,28.47895292,REP
-82.56701137,28.43573471,REP
-82.49336207,28.51325173,REP
-82.58306111,28.44486811,REP
-82.44869127,28.55432709,REP
-82.17502377,28.5183224,DEM
-82.48368863,28.52222043,REP
-82.58281498,28.53012639,REP
-82.61530191,28.59284981,REP
-82.48741957,28.54085942,DEM
-82.52097284,28.5508301,DEM
-82.51141125,28.49502524,DEM
-82.43234311,28.57891554,DEM
-82.36885946,28.5743912,REP
-82.55459242,28.46865851,REP
-82.59909896,28.44765684,DEM
-82.48196817,28.52151344,REP
-82.67878729,28.47259114,REP
-82.43869099,28.48341086,DEM
-82.53194518,28.50524278,DEM
-82.52991164,28.58728477,REP
-82.47739339,28.51755029,REP
-82.33330401,28.64182426,DEM
-82.60953179,28.46427435,REP
-82.20737542,28.56706957,REP
-82.29349571,28.60925633,REP
-82.44840065,28.43426165,REP
-82.50440092,28.52553612,REP
-82.47967523,28.508689,REP
-82.53702869,28.46230987,REP
-82.17188613,28.5495478,REP
-82.51831309,28.47389274,REP
-82.43183685,28.59049618,DEM
-82.47141495,28.43809212,REP
-82.53617019,28.48095846,REP
-82.52768311,28.48469716,REP
-82.48741433,28.47289459,DEM
-82.46754819,28.4969032,REP
-82.46521292,28.50953931,REP
-82.51078709,28.5165149,DEM
-82.51530028,28.54294066,REP
-82.60161039,28.47803653,REP
-82.50379425,28.50769269,REP
-82.55940247,28.49363079,REP
-82.55161627,28.58090504,REP
-82.59619207,28.63231717,DEM
-82.50408499,28.52267378,REP
-82.40670562,28.43511141,REP
-82.51225074,28.52303871,DEM
-82.1931683,28.48182466,REP
-82.62227913,28.46534192,DEM
-82.2847088,28.46432135,REP
-82.47446081,28.51499868,REP
-82.60108783,28.67134196,REP
-82.5179517,28.53576631,DEM
-82.43760295,28.55626887,REP
-82.51158214,28.49558739,REP
-82.15221072,28.51042419,REP
-82.27161723,28.64825507,REP
-82.19529028,28.57229292,REP
-82.54033398,28.46994775,DEM
-82.63308996,28.56195673,REP
-82.26063429,28.60512131,DEM
-82.53529236,28.44721685,REP
-82.3350551,28.54391733,REP
-82.32775032,28.55539488,REP
-82.48526872,28.53765009,REP
-82.48395974,28.54697035,REP
-82.45911366,28.5142411,REP
-82.32372286,28.50975238,DEM
-82.5136178,28.50092542,REP
-82.52363016,28.53629568,DEM
-82.56241498,28.45579953,REP
-82.6031983,28.5133017,REP
-82.33846627,28.54070383,REP
-82.55275052,28.51500757,REP
-82.38210999,28.43499691,REP
-82.43238296,28.53945063,DEM
-82.61812017,28.46548922,REP
-82.51293289,28.47224544,REP
-82.57048216,28.51233492,REP
-82.5670083,28.4520668,DEM
-82.49238693,28.48631199,REP
-82.52399533,28.44112585,REP
-82.35106438,28.50329509,DEM
-82.40801677,28.46715734,REP
-82.43966163,28.52618988,DEM
-82.51767197,28.53678157,REP
-82.48424616,28.53606557,REP
-82.51426608,28.51560599,REP
-82.56229002,28.48297171,REP
-82.51865539,28.50659709,DEM
-82.54616591,28.44337716,DEM
-82.53185599,28.47893293,REP
-82.58227246,28.49315069,DEM
-82.60474611,28.46832639,DEM
-82.63686272,28.61942063,DEM
-82.5291924,28.4624019,REP
-82.64150898,28.53281721,REP
-82.53164889,28.64815546,REP
-82.5208517,28.4596014,REP
-82.60866152,28.45833065,REP
-82.49041512,28.45337884,REP
-82.55588504,28.45563139,REP
-82.53073633,28.43681987,REP
-82.29576269,28.47205664,DEM
-82.54142621,28.49386514,REP
-82.56045635,28.50290962,DEM
-82.40236734,28.43598242,DEM
-82.62758728,28.52323311,REP
-82.55613687,28.50948818,REP
-82.51838329,28.69236859,REP
-82.58144428,28.49149877,REP
-82.61410457,28.46995226,REP
-82.56768868,28.44558028,REP
-82.48585288,28.53874401,DEM
-82.49902929,28.51333822,REP
-82.6027619,28.43764364,REP
-82.45205571,28.68994516,REP
-82.57230707,28.46287415,DEM
-82.49132207,28.52608786,DEM
-82.41570832,28.43468697,REP
-82.34870126,28.60154316,REP
-82.62698589,28.44851873,REP
-82.48721053,28.49786214,REP
-82.42792314,28.46335598,REP
-82.48299052,28.50187919,DEM
-82.47676731,28.53342235,DEM
-82.58831374,28.46847069,REP
-82.19410099,28.52190243,REP
-82.56640473,28.46428023,DEM
-82.43937629,28.55122022,DEM
-82.50997111,28.47299942,REP
-82.31613981,28.47797278,REP
-82.51725154,28.53969773,REP
-82.5344103,28.44060574,REP
-82.50092334,28.54796871,REP
-82.59054097,28.49370216,REP
-82.52936474,28.65018798,REP
-82.29086654,28.57962147,DEM
-82.48302547,28.54373643,REP
-82.49914953,28.4876651,DEM
-82.51545771,28.51204953,REP
-82.60206465,28.49453592,DEM
-82.37541306,28.50693584,REP
-82.47777841,28.50582282,REP
-82.61363552,28.45294721,DEM
-82.50740189,28.51564988,REP
-82.60888298,28.53918684,REP
-82.44887269,28.55026085,REP
-82.45745393,28.43617158,DEM
-82.52041387,28.50490433,REP
-82.59128132,28.46295503,DEM
-82.59106329,28.46321254,REP
-82.54349672,28.46357984,DEM
-82.50764234,28.52952098,DEM
-82.46697767,28.49440236,REP
-82.60799363,28.46336619,REP
-82.47211827,28.43733376,DEM
-82.48235004,28.46045313,DEM
-82.67990822,28.47774218,DEM
-82.37172508,28.44068378,REP
-82.40460064,28.43779675,REP
-82.49273587,28.55018366,REP
-82.51830539,28.51052023,REP
-82.47605362,28.51442007,REP
-82.57799137,28.50044879,REP
-82.49376356,28.56026115,REP
-82.41957596,28.48381879,REP
-82.37513806,28.4506225,DEM
-82.49320793,28.49053601,REP
-82.54160238,28.45878892,REP
-82.59746693,28.45584557,DEM
-82.58378206,28.52120381,DEM
-82.59404219,28.46638045,REP
-82.34809066,28.51963108,DEM
-82.54205195,28.45238172,DEM
-82.61311583,28.46898026,REP
-82.52172601,28.50175858,REP
-82.52004333,28.47448648,DEM
-82.3733518,28.43738417,DEM
-82.46681598,28.45229185,REP
-82.55005833,28.46356277,DEM
-82.39114445,28.46877906,DEM
-82.2295248,28.54026295,REP
-82.5289261,28.542666,REP
-82.3874503,28.65464074,REP
-82.49794132,28.47059676,REP
-82.51754226,28.44264734,REP
-82.5474352,28.52226345,REP
-82.36492011,28.54853792,DEM
-82.5586139,28.49910084,REP
-82.41259726,28.53761915,DEM
-82.51652141,28.46734172,DEM
-82.53468747,28.44381566,REP
-82.54870912,28.56912004,DEM
-82.6071352,28.47619466,REP
-82.29698402,28.60772762,DEM
-82.37960945,28.52161793,REP
-82.61156094,28.43691855,REP
-82.29196454,28.46497617,DEM
-82.6264532,28.45550299,DEM
-82.61682996,28.50109463,REP
-82.49000574,28.5017588,REP
-82.51782227,28.5340055,REP
-82.55961688,28.50790008,DEM
-82.60826976,28.53346598,REP
-82.63194589,28.53202526,DEM
-82.56137977,28.66933448,DEM
-82.48067591,28.53923997,REP
-82.4839574,28.44379976,REP
-82.32999761,28.50090736,REP
-82.22499199,28.51626698,REP
-82.51457223,28.43992342,REP
-82.58763019,28.50443098,REP
-82.51629909,28.44446158,DEM
-82.32687364,28.54078417,REP
-82.39804033,28.4376045,DEM
-82.52353193,28.46303014,REP
-82.55436458,28.49304408,DEM
-82.35329134,28.52905634,REP
-82.63205476,28.51569134,REP
-82.58935422,28.49977897,REP
-82.49157861,28.5367056,DEM
-82.50855461,28.45404328,DEM
-82.59561407,28.44044805,REP
-82.37057896,28.53827898,REP
-82.66429396,28.56631195,REP
-82.61218575,28.50571498,REP
-82.60196662,28.4967467,DEM
-82.57676049,28.48085715,DEM
-82.52342067,28.4342179,REP
-82.38929818,28.48925692,REP
-82.5197897,28.54797394,REP
-82.46091614,28.54184153,REP
-82.57153712,28.44562817,DEM
-82.2823144,28.51987742,REP
-82.59952,28.49498211,REP
-82.42110255,28.68188542,REP
-82.61613044,28.47697913,DEM
-82.29014668,28.58795541,REP
-82.52807101,28.68959265,REP
-82.39562665,28.44815845,REP
-82.48745946,28.54353179,DEM
-82.49324365,28.48338625,REP
-82.53565291,28.4591785,REP
-82.43127635,28.4344767,REP
-82.50996313,28.50195556,REP
-82.480291,28.50770785,REP
-82.51538685,28.47667018,REP
-82.51487056,28.50708926,REP
-82.48967269,28.53888107,REP
-82.39145649,28.5210351,REP
-82.5216688,28.48666037,DEM
-82.38972381,28.4708444,REP
-82.64785552,28.50851667,REP
-82.58315336,28.4358122,REP
-82.67985175,28.45345614,REP
-82.42701475,28.48738428,DEM
-82.59268073,28.46205867,DEM
-82.5824576,28.45977279,REP
-82.54669352,28.4632283,REP
-82.50080038,28.46306978,REP
-82.50520842,28.49797241,REP
-82.42283819,28.43683076,REP
-82.51623602,28.64644894,REP
-82.52403611,28.54618806,REP
-82.6283747,28.44995896,REP
-82.56188426,28.43828706,DEM
-82.52591343,28.53640424,REP
-82.21723636,28.55066959,REP
-82.51302152,28.57021319,DEM
-82.5169544,28.54646918,DEM
-82.52071814,28.50213375,DEM
-82.63214417,28.53256684,REP
-82.47168909,28.45714043,REP
-82.54472482,28.49787764,REP
-82.47120824,28.51452874,REP
-82.48755715,28.44294027,REP
-82.63453224,28.4707189,DEM
-82.51304143,28.5019614,REP
-82.52255034,28.4987774,DEM
-82.3265583,28.55866667,DEM
-82.52618783,28.49617164,DEM
-82.54022391,28.44294578,REP
-82.54289189,28.43417956,REP
-82.60631161,28.47545667,REP
-82.38353193,28.5553482,DEM
-82.53611869,28.45065202,DEM
-82.42608596,28.53733011,DEM
-82.49909247,28.4705988,REP
-82.31323292,28.50806677,REP
-82.55852401,28.45937789,REP
-82.53600484,28.46394613,REP
-82.47725109,28.55366398,REP
-82.49303618,28.55404904,DEM
-82.61465704,28.4738256,REP
-82.61503668,28.47366243,DEM
-82.58730965,28.49313687,REP
-82.43649502,28.47258712,REP
-82.42444388,28.54595259,REP
-82.55399917,28.44286023,REP
-82.49146552,28.54679264,REP
-82.2635097,28.62757862,REP
-82.51730995,28.50060135,REP
-82.48727992,28.53087277,REP
-82.62446571,28.44997673,REP
-82.37963975,28.43608882,DEM
-82.55418427,28.52002861,REP
-82.34892949,28.53911961,REP
-82.54842105,28.52056082,REP
-82.53476477,28.68319552,REP
-82.38368884,28.44729887,REP
-82.57874385,28.4684291,REP
-82.5026995,28.52675797,DEM
